x0,y0,r0,dx0,dy0,x1,y1,r1,dx1,dy1,x2,y2,r2,dx2,dy2,x3,y3,r3,dx3,dy3
6.66000000000005,-6.870000000000012,0.4,-0.2,-1.1,5.1300000000000425,2.0,0.4,-1.1,0.0,8.130000000000067,-1.0,0.4,-1.1,0.0,13.130000000000067,1.6,0.4,-1.1,0.0
6.64000000000005,-6.980000000000012,0.4,-0.2,-1.1,5.020000000000042,2.0,0.4,-1.1,0.0,8.020000000000067,-1.0,0.4,-1.1,0.0,13.020000000000067,1.6,0.4,-1.1,0.0
6.620000000000051,-7.090000000000012,0.4,-0.2,-1.1,4.910000000000042,2.0,0.4,-1.1,0.0,7.910000000000067,-1.0,0.4,-1.1,0.0,12.910000000000068,1.6,0.4,-1.1,0.0
6.600000000000051,-7.200000000000013,0.4,-0.2,-1.1,4.800000000000042,2.0,0.4,-1.1,0.0,7.800000000000066,-1.0,0.4,-1.1,0.0,12.800000000000068,1.6,0.4,-1.1,0.0
6.580000000000052,-7.310000000000013,0.4,-0.2,-1.1,4.690000000000041,2.0,0.4,-1.1,0.0,7.690000000000066,-1.0,0.4,-1.1,0.0,12.690000000000069,1.6,0.4,-1.1,0.0
6.560000000000052,-7.420000000000013,0.4,-0.2,-1.1,4.580000000000041,2.0,0.4,-1.1,0.0,7.580000000000066,-1.0,0.4,-1.1,0.0,12.58000000000007,1.6,0.4,-1.1,0.0
6.540000000000052,-7.530000000000014,0.4,-0.2,-1.1,4.470000000000041,2.0,0.4,-1.1,0.0,7.4700000000000655,-1.0,0.4,-1.1,0.0,12.47000000000007,1.6,0.4,-1.1,0.0
6.520000000000053,-7.640000000000014,0.4,-0.2,-1.1,4.36000000000004,2.0,0.4,-1.1,0.0,7.360000000000065,-1.0,0.4,-1.1,0.0,12.36000000000007,1.6,0.4,-1.1,0.0
6.500000000000053,-7.750000000000014,0.4,-0.2,-1.1,4.25000000000004,2.0,0.4,-1.1,0.0,7.250000000000065,-1.0,0.4,-1.1,0.0,12.250000000000071,1.6,0.4,-1.1,0.0
6.480000000000054,-7.8600000000000145,0.4,-0.2,-1.1,4.14000000000004,2.0,0.4,-1.1,0.0,7.1400000000000645,-1.0,0.4,-1.1,0.0,12.140000000000072,1.6,0.4,-1.1,0.0
6.460000000000054,-7.970000000000015,0.4,-0.2,-1.1,4.030000000000039,2.0,0.4,-1.1,0.0,7.030000000000064,-1.0,0.4,-1.1,0.0,12.030000000000072,1.6,0.4,-1.1,0.0
